campaign_id,customer_id,channel,campaign_date,impressions,clicks,conversions,spend,revenue,retained
1097,17043,Affiliate,12/12/2023,3306,3648,0,27,0,0
1008,16485,Facebook,28/07/2023,6679,69,1,111.57,150.74,0
1007,14145,Affiliate,14/10/2023,6101,2150,0,338.27,0,1
1040,12354,google ads,30/04/2023,1426,3323,0,43.89,0,1
1048,17570,Instagram,03/02/2024,5287,3789,0,300.05,0,0
1084,17512,SEO,31/01/2024,2651,1553,0,42.75,0,1
1010,12430,Email,29/01/2024,1305,2250,0,388.7,0,0
1047,10400,Affiliate,04/07/2023,4142,4637,1,223.02,515.03,0
1000,19412,Instagram,21/11/2023,7705,4826,0,438.99,0,1
1075,17332,SEO,06/08/2024,459,2072,0,373.96,0,0
1083,16227,,26/03/2023,3695,3114,0,112.81,0,0
1020,13257,google ads,14/07/2023,4165,1258,0,69.45,0,0
1047,14179,Google Ads,23/12/2023,3373,3647,0,120.12,0,0
1089,10092,SEO,27/05/2024,7596,4009,0,269.73,0,1
1057,13148,Email,09/10/2023,9658,953,0,272.46,0,0
1008,19133,SEO,19/09/2024,360,4059,0,,0,0
1034,19893,Facebook,07/11/2023,2547,4158,1,352.15,557.21,0
1074,15739,Email,07/05/2024,7341,4231,0,446.6,0,1
1074,10784,Instagram,18/10/2024,311,2602,0,433.02,0,1
1012,13729,Google Ads,25/05/2023,6218,1983,0,115.24,0,0
1014,17358,SEO,31/05/2023,4420,522,0,167.17,0,0
1077,15932,Email,26/03/2024,1000,514,0,152,0,0
1065,14320,Email,19/03/2023,2387,,0,361.08,0,0
1068,13672,Affiliate,24/09/2024,6184,2031,0,285.15,0,0
1027,14024,Affiliate,08/10/2024,3090,2223,0,375.49,0,1
1018,12675,Email,19/12/2024,5129,2638,0,44.22,0,0
1035,18498,SEO,08/06/2024,4258,3169,0,143.73,0,0
1009,18313,Instagram,02/05/2023,9183,1436,1,130.98,259.1,0
1054,18103,Google Ads,16/10/2024,1786,631,0,314.49,0,0
1011,14948,Google Ads,24/05/2023,7156,357,1,198.41,286.08,0
1030,19472,Email,04/01/2023,4440,3130,1,431.47,733.64,0
1009,12460,SEO,18/02/2024,941,3901,0,291.85,0,0
1078,11384,Google Ads,01/09/2023,3706,3029,0,482.7,0,0
1079,19581,SEO,16/12/2023,3421,2143,0,49.71,0,1
1022,17123,Email,31/03/2024,3083,4731,0,234.59,0,0
1095,14248,Email,31/10/2024,8829,4894,0,,0,0
1085,17378,Email,29/03/2023,9500,1535,0,165.65,0,0
1052,18150,Google Ads,15/06/2024,7723,279,0,193.84,0,0
1027,13830,Facebook,11/07/2023,4146,3461,0,232.81,0,0
1033,18611,Affiliate,19/02/2024,1444,1248,0,79.27,0,0
1058,14176,Email,19/08/2024,4574,2915,0,45.33,0,1
1088,11721,Instagram,06/03/2024,7448,3262,0,146.63,0,1
1058,16096,Email,06/01/2023,8548,4397,0,238.64,0,1
1004,11705,Facebook,04/11/2023,3894,4343,0,52.74,0,0
1075,15845,Instagram,15/11/2023,9473,3793,0,493.91,0,0
1023,14379,Instagram,16/03/2023,7444,2242,0,314.11,0,0
1046,14502,Instagram,08/10/2023,8583,248,0,486.92,0,0
1094,10565,Instagram,30/06/2024,4582,4947,0,430.52,0,0
1005,14378,Email,04/08/2024,2354,4266,0,45.22,0,0
1042,17545,Email,09/08/2024,3372,1165,0,375.22,0,0
1031,17679,Google Ads,14/05/2023,7132,731,0,241.48,0,0
1032,16227,Google Ads,10/04/2024,7257,4993,1,168.93,489.71,0
1040,15444,Google Ads,01/02/2024,8662,2762,0,251.14,0,0
1015,18440,Instagram,24/06/2023,4746,4133,0,261.12,0,0
1089,15156,Affiliate,15/08/2023,8712,751,0,243.17,0,0
1046,16820,Email,19/04/2024,8093,4094,0,213.17,0,0
1030,14637,SEO,17/11/2024,2206,1023,0,300.12,0,1
1010,14939,Instagram,11/11/2024,4621,,0,346.36,0,0
1086,16100,Email,23/09/2024,8269,3606,0,183.58,0,0
1022,14793,Affiliate,18/07/2023,5390,1554,0,82.53,0,1
1079,19196,Email,28/01/2023,524,933,1,237.72,521.5,1
1092,17252,Facebook,06/11/2023,2079,,0,237.7,0,1
1075,16969,Email,12/12/2023,9815,4953,0,98.89,0,0
1065,11381,Facebook,03/07/2024,1403,4892,0,345.81,0,1
1015,12553,Affiliate,23/09/2024,7916,1088,0,104.69,0,0
1096,10949,Facebook,24/02/2023,4490,587,0,28.31,0,0
1091,19862,Email,03/02/2024,5410,4688,0,140.67,0,1
1019,12799,Email,29/10/2024,1492,627,0,62.36,0,0
1094,12920,instagram,19/10/2023,9543,4044,0,432.46,0,0
1095,15397,SEO,15/10/2023,3107,3554,0,443.5,0,1
1099,19454,Affiliate,17/01/2023,3778,2371,0,151.7,0,0
1080,18441,Email,06/05/2023,6998,4291,0,371.22,0,1
1020,16742,Instagram,15/11/2023,1793,2751,1,323.43,730.67,1
1024,11310,SEO,07/01/2023,1679,3565,0,299.37,0,1
1013,17433,Email,17/05/2024,8252,3463,0,,0,1
1037,14040,Affiliate,30/11/2024,3581,776,0,226.46,0,0
1053,19136,Instagram,28/12/2023,1882,2158,0,398.53,0,0
1004,17903,Google Ads,11/08/2024,3906,3368,0,400.93,0,0
1069,11523,Email,06/10/2023,8541,2328,0,412.12,0,0
1051,17764,Facebook,02/01/2024,4404,3383,0,139.03,0,0
1095,19425,Affiliate,29/02/2024,5572,4769,0,159.38,0,0
1089,19352,Affiliate,07/10/2023,2445,907,0,389.62,0,0
1047,14370,Email,05/08/2024,1439,3692,0,395.83,0,1
1077,18327,Affiliate,31/12/2024,7740,4837,0,326.88,0,0
1046,11091,Instagram,15/06/2024,9070,220,0,202.27,0,0
1075,11649,Instagram,29/05/2024,8283,3693,0,,0,0
1095,15350,Instagram,02/06/2023,5415,3475,0,255.44,0,0
1016,14146,Facebook,22/08/2024,2537,2563,1,400.72,494.94,0
1040,18081,SEO,13/07/2024,5290,1936,0,241.32,0,0
1042,13379,Affiliate,05/11/2023,7314,1146,0,13.78,0,0
1048,10011,Email,26/10/2023,9887,3423,0,287.58,0,0
1048,13513,Email,10/12/2024,8679,3317,0,72.23,0,0
1082,11521,Instagram,02/08/2024,2343,2754,0,244.24,0,0
1017,11835,Google Ads,25/02/2023,418,2935,0,37.73,0,0
1012,15027,SEO,16/09/2024,3511,3047,0,188.57,0,0
1078,15266,Google Ads,06/08/2023,9352,3064,1,314.74,833.56,0
1011,18179,Instagram,24/10/2023,6840,2553,0,145.49,0,0
1051,10108,SEO,11/03/2024,7810,1130,1,495.93,631.81,0
1001,15101,Email,12/01/2024,8478,4123,0,234.55,0,0
1064,10874,Facebook,11/05/2023,2634,1773,0,347.18,0,0
1049,17203,SEO,04/08/2023,4690,4330,1,22.68,34.68,1
1084,11816,Affiliate,27/11/2024,1735,3416,0,446.54,0,0
1098,10508,Email,24/01/2024,915,2523,0,455.09,0,0
1063,13535,Google Ads,05/06/2024,9090,298,0,333,0,0
1046,19200,SEO,17/04/2024,4571,1122,0,401.32,0,1
1096,19034,SEO,08/11/2024,7744,2499,0,322.18,0,1
1089,16032,Affiliate,08/09/2024,2554,4876,0,460.86,0,0
1078,16255,Instagram,02/12/2023,8031,2897,0,324.07,0,1
1008,18283,Facebook,14/12/2023,8324,2917,0,301.52,0,0
1004,13602,Instagram,15/09/2023,8587,3367,0,443.13,0,0
1075,14766,Instagram,15/07/2024,3276,2067,0,278.77,0,0
1068,18983,Facebook,13/11/2024,6270,4810,0,282.13,0,0
1039,10135,Email,09/04/2023,4740,3594,0,328.53,0,1
1007,19032,Email,04/09/2024,4557,1257,0,492.66,0,0
1016,10680,Google Ads,20/12/2024,1558,1095,1,493.04,876.21,0
1020,16437,Google Ads,07/01/2023,7108,3674,0,445.87,0,1
1031,12599,Google Ads,28/07/2024,1461,685,0,252.78,0,0
1019,19260,Google Ads,24/03/2023,8766,4904,1,174.03,264.16,0
1066,10944,Affiliate,29/05/2023,5398,4867,0,130.25,0,0
1015,11516,SEO,07/05/2023,6816,4806,0,345.03,0,0
1037,15821,Instagram,10/01/2024,2051,2664,1,78.28,154.41,0
1075,14065,Instagram,14/04/2023,5331,2094,0,219.79,0,0
1097,19367,Affiliate,15/12/2023,8216,4643,1,295.34,380.9,0
1039,19759,Facebook,27/11/2024,5187,4623,0,14.96,0,1
1015,19400,Google Ads,06/10/2024,4900,4088,0,233.32,0,0
1079,19422,Affiliate,18/11/2024,8616,2354,0,112.86,0,1
1032,19286,SEO,06/12/2024,4445,3738,0,268.5,0,0
1078,14537,Facebook,12/10/2023,8380,29,0,477.91,0,0
1062,10527,Facebook,12/09/2023,1737,1107,0,403.97,0,0
1007,18974,Facebook,19/05/2023,6552,2680,0,342.25,0,0
1041,15476,Email,09/01/2023,1501,2627,1,499.03,746.13,0
1002,19756,Email,21/12/2024,9622,791,0,325.72,0,1
1092,16002,Google Ads,08/07/2023,4914,2538,0,287.14,0,0
1029,18621,Facebook,10/07/2024,435,3630,1,233.18,623.71,0
1066,11647,Google Ads,24/08/2023,3085,695,0,178.94,0,0
1014,14872,Instagram,23/09/2024,8314,3365,0,66.6,0,0
1036,15640,Email,24/05/2023,2146,821,0,86.66,0,0
1005,10972,Facebook,09/09/2024,2540,726,0,450.78,0,0
1086,19191,Facebook,22/04/2024,5304,3030,0,92.06,0,1
1077,13969,Affiliate,19/11/2023,6631,3865,0,348.11,0,1
1008,15058,SEO,03/10/2023,3738,,0,367.85,0,0
1041,11539,SEO,26/02/2023,6694,2567,0,68.08,0,0
1058,10014,Affiliate,21/10/2024,1269,4625,0,267.21,0,0
1007,13227,Email,29/04/2024,5293,4596,0,85.01,0,0
1056,16437,Google Ads,28/03/2024,913,1433,0,262.87,0,0
1061,10942,Instagram,19/09/2023,4402,4550,0,234.34,0,0
1003,15109,Facebook,03/07/2023,6354,287,0,250.36,0,1
1081,13534,Facebook,10/11/2024,5450,3,0,394.5,0,1
1035,14692,Google Ads,30/10/2023,5544,489,0,353.05,0,1
1072,10282,Facebook,02/07/2023,9689,256,0,82.83,0,0
1048,10703,Instagram,03/11/2023,8385,859,0,108.86,0,0
1030,11892,,18/10/2024,1489,,0,275.42,0,0
1003,10024,Email,05/08/2024,7137,3331,0,425.11,0,0
1091,10966,Affiliate,16/07/2023,8234,4739,0,242.4,0,1
1081,10018,SEO,04/05/2023,3722,807,1,111.7,277.19,0
1051,18627,SEO,29/03/2024,907,4778,0,420.56,0,0
1074,17436,,13/04/2023,8246,537,0,314.19,0,0
1004,15387,Email,22/04/2024,9800,259,0,78.29,0,0
1058,10839,Email,22/07/2023,774,3963,0,17.15,0,0
1078,14537,Affiliate,20/12/2024,6804,1750,0,253.54,0,0
1016,13627,Instagram,09/09/2023,3443,1320,0,,0,0
1045,15455,Affiliate,11/05/2024,3263,4380,0,308.84,0,0
1056,15766,Email,10/11/2024,3325,706,1,168.81,254.86,0
1068,17593,SEO,01/02/2023,1303,613,0,361.89,0,1
1062,16190,Instagram,28/11/2024,4402,207,0,448.2,0,1
1060,14922,SEO,09/01/2023,1730,353,0,,0,0
1068,10114,SEO,06/06/2023,6339,2681,0,53.04,0,0
1028,13236,Google Ads,23/11/2024,689,2844,0,499.7,0,1
1092,12063,Google Ads,14/09/2023,7137,2174,0,125.44,0,0
1041,10712,Affiliate,19/03/2023,6048,1543,0,175.35,0,1
1008,16177,Instagram,25/12/2023,6092,2473,0,319.72,0,0
1011,16099,Google Ads,08/08/2023,6757,2682,0,233.62,0,0
1060,18720,Email,08/01/2023,4774,3480,0,384.82,0,1
1033,10906,Email,11/03/2024,2300,1117,0,183.83,0,1
1096,10143,SEO,26/11/2023,7768,1331,0,72.47,0,0
1032,17593,Email,24/11/2024,7197,4101,1,262.2,729.7,1
1061,14881,Email,09/05/2024,5636,194,0,353.11,0,0
1012,11725,Affiliate,22/06/2024,8113,4819,0,177,0,0
1085,14488,Facebook,02/01/2024,1906,4803,0,470.94,0,0
1019,17274,Affiliate,07/09/2024,3415,755,0,399.77,0,1
1011,11878,Google Ads,19/04/2023,6962,768,0,39.89,0,0
1091,16744,SEO,16/03/2024,9976,101,0,241.74,0,0
1092,12763,Google Ads,01/03/2024,7562,4230,0,193.32,0,0
1007,16954,Facebook,13/04/2023,6523,4557,0,88.95,0,0
1099,14927,Facebook,26/06/2023,5242,3394,0,43.68,0,0
1011,18990,SEO,22/02/2024,2154,4564,0,451.04,0,1
1047,14192,SEO,22/06/2024,6643,304,1,225.92,387.56,0
1023,12448,Affiliate,16/08/2024,9528,8,0,473.81,0,0
1017,10318,Facebook,19/06/2024,4790,3339,0,406.57,0,0
1026,17244,Facebook,27/11/2024,8876,4156,1,402.98,1181.71,0
1057,13442,Affiliate,07/12/2023,559,3443,0,467.46,0,0
1087,13042,Google Ads,17/05/2024,6035,1707,0,202.96,0,0
1066,16088,Facebook,07/03/2023,6495,2800,0,367.23,0,0
1096,15931,Email,05/12/2023,954,1401,0,158.76,0,0
1035,15969,Facebook,05/03/2024,5396,4528,0,303.99,0,0
1016,10949,Instagram,15/02/2023,9523,179,0,389.34,0,0
1040,15355,SEO,23/03/2023,3912,4673,0,17.98,0,0
1091,18191,Google Ads,26/07/2024,4979,1697,0,245.18,0,0
1081,14019,Instagram,28/04/2024,7126,470,0,273.31,0,0
1004,17965,Instagram,19/12/2024,3308,657,0,253.39,0,1
1002,15630,Instagram,18/04/2024,2957,3686,0,187.62,0,0
1053,15688,Affiliate,26/04/2023,6094,2591,0,183.72,0,0
1033,17034,Affiliate,20/04/2023,162,2499,0,243.17,0,0
1016,13633,Instagram,24/01/2023,465,2087,0,491.32,0,0
1085,13528,Affiliate,16/08/2023,6940,166,0,331.93,0,0
1082,16457,SEO,07/05/2023,7796,2435,0,128.89,0,0
1032,11452,Facebook,05/11/2023,5087,2465,0,47.81,0,1
1044,14019,Instagram,01/03/2024,1390,1141,1,454.08,1052.71,0
1032,12003,Email,04/05/2023,9370,1773,0,251.99,0,0
1015,11658,Facebook,05/10/2023,9438,1712,1,8.39,17.36,0
1006,13020,Google Ads,13/03/2023,9667,3217,1,142.52,176.92,1
1074,17108,Email,26/04/2023,9079,2497,0,342.53,0,1
1066,18783,Google Ads,01/09/2024,9082,2229,0,146.31,0,0
1043,13542,Affiliate,14/12/2023,3042,3315,0,492.28,0,1
1032,10080,SEO,23/06/2024,4386,84,0,408.2,0,0
1023,19492,Email,06/09/2023,5085,1944,0,374.81,0,0
1014,15892,Google Ads,15/12/2024,3863,3791,0,162.23,0,0
1080,16766,SEO,16/02/2024,9538,2298,0,129.28,0,1
1030,11887,SEO,14/06/2023,5873,944,0,-82.03,0,0
1038,18559,Facebook,23/11/2024,8996,356,0,179.7,0,1
1003,18585,Instagram,01/08/2023,7091,2156,0,334.92,0,0
1091,17865,Instagram,16/10/2024,8106,1032,1,269.1,492.05,0
1003,17420,Google Ads,13/08/2023,3451,3497,1,110.97,305.55,1
1029,16610,Google Ads,22/01/2023,9924,2326,0,419.37,0,0
1030,14383,SEO,09/01/2024,8529,3813,0,9.89,0,0
1098,18630,Facebook,20/08/2023,7294,1711,0,233.46,0,1
1049,11369,Google Ads,25/08/2024,245,3230,0,254.23,0,0
1027,15392,Google Ads,17/03/2023,3032,3766,0,302.99,0,0
1035,12808,Email,17/04/2023,7609,315,0,418.77,0,0
1082,14784,Affiliate,10/10/2024,8819,3306,0,318.7,0,0
1027,10093,Email,26/07/2024,5411,4424,0,160.01,0,0
1078,11079,Instagram,06/07/2024,6209,2894,0,122.25,0,0
1057,19860,Affiliate,16/05/2024,6549,4817,1,303.98,600.28,0
1072,10081,Affiliate,04/03/2024,6319,4400,0,497.18,0,0
1092,12042,Facebook,30/12/2023,5084,595,0,458.32,0,0
1051,10305,,06/12/2024,2358,2872,0,110.05,0,0
1003,19478,Affiliate,16/05/2024,8430,97,0,119.32,0,0
1015,15617,Google Ads,29/08/2023,3338,1035,0,104.59,0,0
1086,19552,SEO,08/06/2023,9264,4328,0,47.36,0,0
1021,15825,Email,25/12/2024,1783,577,0,279.09,0,0
1004,14750,Instagram,07/03/2023,7978,4991,0,65.5,0,1
1067,15695,Instagram,11/02/2024,8737,4873,0,22.51,0,0
1018,10863,Instagram,16/06/2023,8237,661,1,21.89,51.52,0
1052,19216,Google Ads,07/11/2024,2480,4704,0,49.7,0,1
1010,17416,Instagram,29/01/2023,8410,4190,0,125.27,0,0
1061,17869,Google Ads,18/02/2023,4704,3468,0,141.78,0,1
1008,10473,Affiliate,26/01/2024,1077,2529,0,125.63,0,0
1094,12569,Affiliate,29/03/2024,8744,755,0,462.02,0,0
1070,15435,Facebook,04/03/2023,977,1043,1,340.42,488.11,0
1065,19343,Email,16/12/2024,4908,2117,0,319.39,0,0
1016,11109,Facebook,24/08/2024,6078,3916,0,385.8,0,0
1047,13319,Email,02/12/2024,3198,2534,0,387.13,0,0
1089,18432,Affiliate,11/02/2024,1291,3946,0,388.56,0,0
1066,12348,Facebook,10/03/2023,2356,4727,0,400.44,0,1
1037,18818,Google Ads,03/07/2023,4752,2120,0,159.99,0,1
1009,10124,Email,24/05/2024,3038,3408,0,478.45,0,0
1016,12568,Email,20/04/2023,504,3071,0,496.47,0,0
1086,17061,Instagram,19/04/2023,814,4858,0,461.99,0,0
1059,10636,Facebook,30/01/2023,8093,2925,0,267.97,0,0
1048,13217,Instagram,18/09/2023,2978,21,0,325.53,0,1
1006,10974,Email,08/07/2024,1149,732,0,96.42,0,0
1061,18458,Instagram,15/03/2023,6730,2784,0,484.94,0,0
1068,10596,SEO,19/02/2024,3147,2089,0,304.38,0,0
1028,16945,Google Ads,21/10/2023,793,4517,0,446.23,0,1
1031,12640,SEO,11/12/2023,9878,990,0,371.36,0,0
1012,10444,Facebook,21/05/2023,5883,55,0,439.8,0,0
1008,16066,Instagram,07/07/2024,9845,414,0,34.06,0,0
1061,12810,Email,01/02/2024,5046,3959,0,159.46,0,0
1047,14622,Google Ads,05/12/2024,5198,475,0,7.26,0,0
1063,13510,Google Ads,29/07/2024,0,4644,1,445.86,684.88,0
1009,19168,Facebook,03/04/2023,4601,25,1,146.44,436.18,0
1086,12531,Affiliate,09/04/2024,8413,1757,0,341.83,0,0
1025,19313,Google Ads,10/10/2024,332,1955,0,5.89,0,0
1014,15268,Instagram,20/01/2023,531,2276,0,203.14,0,0
1025,14925,Facebook,06/11/2024,152,3294,0,118.39,0,0
1091,17797,Instagram,18/01/2024,2242,53,0,453.08,0,0
1054,17943,SEO,01/10/2023,6752,204,0,265.19,0,0
1080,10825,Affiliate,25/04/2023,280,4194,1,251.14,329.82,0
1034,14512,SEO,15/05/2023,327,1732,0,95.79,0,1
1065,17608,Google Ads,27/12/2024,9881,2028,0,-423.31,0,1
1039,13520,Instagram,07/10/2023,6475,3721,0,107.33,0,0
1025,16798,Instagram,08/09/2024,5343,2823,0,456.48,0,0
1026,11656,Instagram,30/04/2024,590,3903,1,399.84,638.97,0
1092,17737,SEO,10/12/2023,6248,1839,0,452.93,0,1
1018,12046,Email,10/09/2024,8205,2392,0,,0,0
1049,14759,Google Ads,12/09/2024,4003,2564,0,58.97,0,1
1077,18330,Email,04/11/2023,4750,3338,0,353.62,0,0
1096,15932,Google Ads,22/03/2023,7379,317,0,99.46,0,0
1047,11490,Email,04/12/2024,8499,2942,0,143.82,0,1
1029,17143,SEO,09/02/2024,6745,1291,0,280.69,0,0
1008,19429,Email,18/12/2024,7540,3036,0,334.15,0,1
1024,12124,SEO,14/10/2024,7079,389,0,154.14,0,0
1048,16669,Google Ads,26/03/2024,9826,1586,0,413.76,0,0
1033,14105,Instagram,17/10/2024,8477,2567,0,221.11,0,1
1092,14566,SEO,01/03/2023,2905,2871,0,469.46,0,0
1056,12551,Facebook,01/04/2023,5407,2074,0,303.58,0,1
1086,18747,Facebook,07/06/2024,8849,,1,36.68,48.22,0
1026,11976,Affiliate,20/09/2024,4192,10,0,396.38,0,0
1097,14133,SEO,30/10/2024,3345,2742,0,169.77,0,1
1050,10527,Affiliate,28/04/2023,8087,834,0,301.63,0,0
1093,16184,Google Ads,16/03/2024,4169,1684,0,349.01,0,0
1089,12648,Instagram,27/09/2024,6948,3128,0,114.06,0,0
1066,14797,Google Ads,11/03/2024,2384,3936,0,146.33,0,0
1023,10064,Email,09/04/2024,1896,2891,0,74.07,0,1
1051,10106,Affiliate,27/11/2024,5606,4078,0,319.13,0,1
1056,12810,Instagram,11/09/2023,4788,364,0,313.56,0,0
1073,13607,SEO,06/07/2024,5466,3116,0,330.82,0,0
1026,16383,Google Ads,03/11/2024,734,1344,0,,0,0
1008,14882,Email,22/06/2023,5464,4836,1,124.08,182.57,0
1083,14860,Affiliate,28/11/2024,6124,4799,0,130.58,0,0
1099,13679,Google Ads,26/08/2023,294,1393,0,183.18,0,0
1012,12413,SEO,01/09/2024,8865,1612,1,110.22,254.99,0
1023,17820,Instagram,06/11/2024,9714,2539,0,454.02,0,0
1079,16852,Google Ads,08/02/2023,5828,4427,0,324.21,0,0
1014,12908,SEO,26/01/2023,4982,471,0,454.48,0,0
1089,15642,SEO,01/04/2024,1974,1968,1,227.68,537.69,0
1031,18938,Facebook,09/09/2024,5194,1883,0,344.89,0,0
1094,12472,Instagram,05/08/2024,9172,3781,0,475.8,0,0
1001,15229,Email,16/04/2023,3497,3032,0,473.95,0,0
1070,16063,,28/02/2024,6346,2304,0,94.86,0,1
1031,14262,Email,06/11/2023,6073,585,0,-118.91,0,1
1075,15487,Facebook,24/03/2023,415,3551,0,448.45,0,0
1053,19085,Email,18/12/2023,6537,1873,1,,782.62,0
1032,11231,Google Ads,28/02/2023,1985,211,0,411.2,0,0
1013,10932,Affiliate,13/03/2024,8901,2420,0,74.63,0,0
1077,17756,SEO,02/09/2024,350,1343,0,160.35,0,0
1098,13956,SEO,14/04/2024,9907,,0,361.12,0,0
1061,16359,SEO,08/12/2023,2298,3764,0,315.91,0,0
1004,15839,Affiliate,21/02/2024,6372,1129,0,392.82,0,0
1074,15582,Email,07/03/2023,6744,514,0,372.7,0,0
1011,11798,Facebook,20/02/2023,2868,4862,0,118.48,0,0
1060,18981,Email,22/10/2023,6980,2544,0,441.62,0,0
1049,17253,Email,20/02/2023,5508,519,0,137.54,0,1
1066,17512,Email,24/12/2023,2928,1815,0,19.6,0,0
1067,12155,Google Ads,13/08/2023,1205,153,0,386.58,0,0
1021,13187,,02/07/2023,2776,1487,0,111.71,0,1
1072,17368,Facebook,03/09/2024,4765,4098,0,389.79,0,0
1018,12423,SEO,08/08/2024,2069,990,1,11.81,35.18,0
1051,18382,Google Ads,19/06/2024,5008,3847,0,212.65,0,0
1099,14130,Instagram,14/11/2024,235,1131,1,385.77,682.85,0
1098,11100,Google Ads,20/08/2023,2305,1918,0,410.47,0,1
1009,12236,Facebook,25/08/2024,3454,4292,0,460.36,0,0
1085,19333,Email,31/07/2023,750,3983,0,259.1,0,1
1073,10171,,26/10/2023,9165,700,0,388.55,0,0
1081,10793,SEO,27/12/2023,8167,3450,0,367.85,0,0
1060,10830,Facebook,21/05/2024,3240,4146,0,372.61,0,1
1098,10915,Facebook,07/11/2023,4761,4170,0,123.33,0,0
1070,16407,Facebook,25/11/2024,5856,3965,0,70.68,0,1
1063,19148,Facebook,03/01/2024,7087,2020,0,414.16,0,0
1060,11868,Affiliate,11/09/2024,3729,1143,0,265.57,0,1
1029,13400,SEO,10/04/2024,6956,,0,230.88,0,0
1026,15247,Email,27/11/2024,9679,1555,0,423.6,0,1
1058,14342,Instagram,27/04/2024,4831,4523,0,228.09,0,0
1089,16843,Affiliate,21/02/2023,9809,4676,0,456.71,0,1
1081,13646,Affiliate,16/06/2024,4486,358,0,291.97,0,0
1060,19933,Email,05/07/2024,462,2894,0,41.33,0,0
1042,16457,SEO,13/12/2023,7648,2543,0,198.28,0,0
1026,14376,Affiliate,11/07/2023,7191,3664,0,473.65,0,0
1036,16834,Facebook,23/07/2023,6923,481,1,392.64,555.46,1
1096,14625,Email,29/05/2023,3150,4633,0,244.19,0,1
1067,17612,Google Ads,21/10/2023,4550,782,0,256.88,0,1
1078,15766,Google Ads,13/02/2023,555,2354,1,456.68,618.7,1
1025,18205,Instagram,16/12/2023,266,744,1,181.74,518.6,0
1092,15088,Email,04/07/2023,6070,3338,1,119.84,327.11,0
1002,14368,SEO,05/11/2023,489,4737,0,390.07,0,1
1000,12438,Google Ads,06/06/2024,1289,2715,0,57.37,0,0
1019,19396,Instagram,29/12/2024,2268,81,0,482.42,0,0
1092,12235,SEO,25/09/2024,6114,666,0,92.94,0,1
1006,13259,Google Ads,17/01/2023,0,2884,0,303.44,0,0
1027,19308,Facebook,08/08/2023,6562,579,0,92.16,0,0
1041,13317,SEO,25/04/2023,5002,1644,1,9.38,19.45,0
1014,10375,SEO,27/09/2024,1668,3970,0,484.84,0,1
1052,19636,Affiliate,10/05/2024,3868,4424,0,387.98,0,0
1059,15878,Instagram,31/07/2024,5512,2856,0,326.12,0,1
1069,15316,Facebook,07/02/2024,5245,472,0,350.58,0,0
1006,14928,Instagram,04/10/2024,8121,3765,0,248.97,0,0
1025,11509,Instagram,12/04/2024,8135,2120,0,43.84,0,0
1007,18431,Email,04/01/2023,4749,2242,0,87.01,0,0
1009,13870,Instagram,09/11/2023,9043,3729,0,394.06,0,0
1003,10901,Affiliate,12/05/2024,3095,2876,1,497.55,1421.18,0
1037,12787,SEO,03/06/2024,4837,2183,0,174.42,0,0
1052,11750,Facebook,13/04/2024,4896,3051,0,468.16,0,0
1056,17450,Affiliate,27/06/2023,2242,2952,0,148.29,0,0
1052,12784,,27/11/2023,5132,4154,0,69.67,0,0
1080,17157,SEO,10/09/2024,4694,4482,0,304.47,0,0
1013,19967,Facebook,12/06/2023,9797,4732,0,325.98,0,1
1083,16641,Affiliate,22/10/2024,2322,4360,0,260.63,0,0
1081,18107,Affiliate,22/09/2023,1511,3605,0,120.28,0,0
1086,13959,Affiliate,17/02/2024,6409,1255,0,457.28,0,0
1088,13343,Affiliate,31/03/2023,5958,1887,1,237.22,541,0
1082,13299,Affiliate,24/05/2023,3756,201,0,471.12,0,0
1065,13845,Instagram,18/01/2024,2633,4533,0,135.65,0,1
1026,16055,Instagram,26/08/2024,4510,2746,0,104.72,0,1
1072,10568,email,19/12/2024,3044,441,0,188.94,0,0
1023,19422,Email,06/04/2024,1832,3202,1,83.66,121.17,1
1021,18308,Google Ads,13/06/2024,7632,1132,0,280.13,0,0
1041,15445,Google Ads,17/07/2024,3151,3165,0,125.94,0,0
1046,15118,Google Ads,04/06/2024,807,156,0,232.89,0,0
1072,11193,Affiliate,27/06/2024,204,2199,0,179.34,0,0
1064,17054,Facebook,16/10/2024,1819,1582,0,378.45,0,1
1083,11079,Instagram,08/11/2024,5093,3096,0,161.31,0,1
1069,10338,Facebook,18/01/2024,1079,317,1,285.77,782.78,1
1006,16159,,05/01/2024,9423,2145,0,31.38,0,0
1006,11046,Google Ads,01/11/2024,1303,3509,0,452.14,0,0
1050,10527,Affiliate,28/04/2023,8087,834,0,301.63,0,0
1081,12755,Facebook,09/05/2023,4248,3839,0,142.86,0,1
1056,19852,Google Ads,28/09/2023,5944,2224,1,239.19,453.24,0
1020,18705,Instagram,04/08/2024,5278,1960,1,495.9,1462.23,0
1067,17097,SEO,18/05/2024,2745,2992,0,383.37,0,0
1029,19081,Instagram,08/11/2024,1434,1665,0,296.95,0,0
1020,16113,Affiliate,27/09/2023,7547,3884,0,362.35,0,0
1067,17982,Facebook,22/05/2024,1579,915,0,215.98,0,0
1027,14604,Facebook,15/03/2024,8291,417,1,60.28,146.86,1
1018,15938,Instagram,23/01/2024,7319,1114,0,225.41,0,0
1012,16665,SEO,02/08/2024,4478,1987,0,16.14,0,0
1094,16282,SEO,24/03/2024,5811,1968,0,143.32,0,0
